GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.resource,ExtendedResourceAction,460,0,38,0,106,0,34,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.parse,ContentDOM,0,81,1,7,0,25,1,12,0,9
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.parse,ContentTypeDOM,0,104,1,9,0,27,1,10,0,6
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.parse,ContentHandler,33,227,9,33,9,71,9,30,0,18
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.cache,ContentModelManagerCacheWrapper,12,106,0,2,3,25,0,12,0,11
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.category,RemoveCategoryBulkCommand,10,47,4,6,3,10,5,3,1,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.command.category,JoinCategoryBulkCommand,10,60,5,7,3,11,6,4,1,3
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content,ContentPreviewAction,268,0,26,0,74,0,30,0,17,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentTypeResponseResult,4,3,0,0,1,1,1,1,1,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentTypeResponse,4,7,0,0,1,2,1,2,1,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentResponse,4,7,0,0,1,2,1,2,1,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentModelResponse,11,0,0,0,3,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentModelResponseResult,7,0,0,0,2,0,2,0,2,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ContentResponseResult,4,3,0,0,1,1,1,1,1,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ResourceResponseResult,7,0,0,0,2,0,2,0,2,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api.response,ResourceResponse,11,0,0,0,3,0,3,0,3,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,AbstractCmsApiInterface,3,14,0,0,1,6,1,4,1,4
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,ApiContentTypeInterface,154,167,16,10,33,47,17,14,4,14
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,ApiContentModelInterface,365,7,26,0,69,2,18,2,5,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,ApiResourceInterface,949,31,96,0,203,14,75,8,27,8
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.api,ApiContentInterface,1263,273,105,15,266,83,82,22,22,22
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.dictionary,ContentModelDictionary,0,16,0,0,0,4,0,2,0,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.contentmodel.dictionary,ContentModelDictionaryProvider,15,44,0,0,5,14,5,8,5,8
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentDAO,576,1332,13,35,121,354,17,59,6,46
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentManager,304,594,8,42,76,153,17,64,10,46
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,PublicContentSearcherDAO,22,331,2,30,6,74,2,25,0,11
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,IContentManager,0,60,0,0,0,1,0,1,0,1
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentsStatus,62,0,0,0,15,0,11,0,11,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentUpdaterDAO,108,0,2,0,26,0,4,0,3,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,ContentUpdaterService,254,0,10,0,64,0,18,0,13,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,AbstractContentSearcherDAO,97,617,14,80,17,152,17,52,4,18
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content,WorkContentSearcherDAO,0,35,1,3,0,11,1,9,0,8
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk.util,SmallBulkCommandReport,52,0,0,0,22,0,15,0,15,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk.util,ContentBulkActionHelper,266,15,40,0,67,6,29,4,9,4
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.bulk.util,ContentBulkActionSummary,45,0,0,0,13,0,7,0,7,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentListFilterTag,208,0,14,0,62,0,28,0,21,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentInfoTag,236,0,28,0,59,0,25,0,11,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentListUserFilterOptionTag,160,0,14,0,43,0,22,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,SearcherTag,60,0,0,0,17,0,5,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentListTag,447,0,40,0,125,0,56,0,36,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.tags,ContentTag,149,0,12,0,41,0,20,0,14,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal,PageAction,218,0,10,0,59,0,21,0,16,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.security,VelocityNonceInjector,13,55,4,8,1,13,3,5,0,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,ContentViewerHelper,118,332,20,52,26,86,17,40,3,18
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,UserFilterOptionBean.AttributeFormFieldError,30,0,0,0,10,0,5,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,UserFilterOptionBean,1150,0,152,0,239,0,111,0,35,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,ContentListHelper,340,420,68,46,72,96,53,26,7,15
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.widget,IContentListWidgetHelper,39,0,0,0,2,0,1,0,1,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.init.portdb.enums,AttributeType,273,0,4,0,30,0,6,0,4,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services,ContentTypeService,7,215,1,3,1,48,1,26,0,25
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services,ContentModelService,0,5,0,0,0,1,0,1,0,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services,ContentModelUsageDetailsRequestListProcessor,56,25,6,1,9,6,12,5,7,5
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services,ContentModelServiceImpl.new DtoBuilder() {...},0,33,0,0,0,8,0,2,0,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services,ContentModelServiceImpl,52,833,4,42,11,200,5,49,1,30
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content.attribute.action.link.helper,LinkAttributeActionHelper,420,3,34,0,99,1,29,1,10,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content.widget,RowContentListHelper,20,115,12,12,5,18,12,3,2,1
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content,ContentService.new DtoBuilder() {...},0,20,0,0,0,4,0,2,0,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.system.services.content,ContentService,366,1655,45,139,77,369,45,121,3,71
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.preview,ContentPreviewViewerHelper,133,7,12,0,28,2,7,2,1,2
Entando Plugin: CMS,org.entando.entando.plugins.jacms.apsadmin.content.preview,ContentPreviewDispenser,124,11,12,0,27,4,10,3,4,3
Entando Plugin: CMS,org.entando.entando.plugins.jacms.aps.servlet,ProtectedResourceProvider,335,39,36,0,85,18,31,10,13,10
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute.util,HypertextAttributeUtil,193,76,31,9,44,19,23,4,5,2
Entando Plugin: CMS,com.agiletec.plugins.jacms.aps.system.services.content.model.attribute.util,SymbolicLinkValidator,69,245,11,23,14,71,10,22,1,12
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,NumberAttributeFilterAction,68,0,6,0,22,0,13,0,10,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,BaseFilterAction,309,0,28,0,92,0,46,0,32,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,TextAttributeFilterAction,90,0,10,0,27,0,17,0,12,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,BooleanAttributeFilterAction,32,0,4,0,9,0,7,0,5,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,ContentListViewerWidgetAction,1307,0,144,0,340,0,143,0,71,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.portal.specialwidget.listviewer,DateAttributeFilterAction,165,0,12,0,49,0,29,0,23,0
Entando Plugin: CMS,org.entando.entando.plugins.jacms.web.resource.validator,ResourcesValidator,23,89,3,7,5,22,5,9,2,7
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentAdminAction,505,0,46,0,136,0,63,0,40,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentInspectionAction,444,0,36,0,105,0,35,0,17,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentCategoryAction,133,0,8,0,41,0,19,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentAction,763,0,58,0,196,0,67,0,38,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentFinderAction,1928,0,184,0,526,0,186,0,94,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,ContentFinderSearchInfo,222,0,22,0,61,0,31,0,20,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,AbstractContentAction,249,0,6,0,59,0,31,0,27,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.content,IntroNewContentAction,193,0,8,0,58,0,19,0,15,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.util,CmsPageActionUtil,15,0,0,0,4,0,4,0,4,0
Entando Plugin: CMS,com.agiletec.plugins.jacms.apsadmin.util,ResourceIconUtil,59,11,8,0,14,5,9,3,5,3
